"fromuserid","touserid","numbercalls","secondscalls"
"350160","350193","13","3452"
"350025","350122","6","3599"
"350084","350080","17","1662"
"350086","350222","17","1714"
"350017","350108","18","3304"
"350110","350272","8","3185"
"350158","350169","14","2386"
"397902","350088","10","2449"
"350143","350153","10","1469"
"350005","350007","12","476"
"350108","350363","13","2647"
"350116","350081","18","3793"
"350138","350380","8","1323"
"350030","350286","5","1846"
"350072","350355","11","1082"
"350167","350260","20","3204"
"350109","350271","14","1401"
"350006","350014","18","2256"
"350171","350184","34","2646"
"350019","350331","16","1605"
"350063","350064","10","2569"
"350098","350096","9","1715"
"350011","350017","3","325"
"350120","350304","19","2639"
"350069","350052","14","1090"
"350186","350371","7","231"
"350177","350030","12","722"
"350082","350257","2","17"
"350172","350258","5","2971"
"350139","350252","8","1588"
"350074","350272","9","2268"
"350129","350133","7","2667"
"350067","350083","10","2191"
"350107","350044","6","2819"
"350128","350282","18","499"
"350089","350040","5","554"
"350170","350259","3","417"
"350155","350051","12","3384"
"350027","350329","13","2437"
"350198","350165","13","1152"
"350140","350307","5","2219"
"350175","350365","15","3444"
"350106","350298","20","1632"
"350008","350171","20","2379"
"350040","350259","1","1177"
"350131","350132","5","2388"
"491615","350354","19","916"
"350124","350123","19","2612"
"350099","350034","8","790"
"350085","350118","20","1106"
"350013","350028","11","1417"
"350004","350180","4","3017"
"350050","350252","11","1402"
"350035","350189","16","2748"
"350193","350201","17","3359"
"350075","350070","18","2073"
"350185","350183","17","1748"
"350125","350280","1","2180"
"350068","350075","9","3075"
"576832","350059","2","3252"
"350173","350109","1","3482"
"350014","350055","12","2432"
"350141","350146","16","1579"
"350136","350166","15","2048"
"350156","350192","10","2141"
"350148","350075","10","2532"
"350057","350043","4","1471"
"350112","350105","20","2992"
"350169","350160","18","3531"
"350182","350243","4","1442"
"350015","350288","16","3274"
"350081","350341","13","3406"
"350115","350301","18","226"
"350114","350320","20","736"
"388018","350164","11","215"
"350126","350279","10","3244"
"350071","350039","14","3190"
"350044","350320","15","877"
"350165","350256","19","3059"
"350032","350184","8","697"
"350055","350216","8","3090"
"350060","350061","33","5353"
"350162","350332","12","679"
"350111","350155","12","2532"
"350133","350147","10","2617"
"350054","350055","29","3112"
"350058","350146","1","127"
"350009","350006","5","3416"
"350153","350241","13","3398"
"350041","350311","1","368"
"350192","350136","15","1643"
"350062","350345","14","2956"
"350113","650417","20","2334"
"489312","350202","12","1672"
"350042","350248","13","1001"
"350150","350151","20","3017"
"350026","350283","7","664"
"350091","350289","13","2353"
"350195","350207","4","2626"
"350189","350238","5","2517"
"350080","350088","13","671"
"350002","350233","20","3086"
"350039","350104","8","2443"
"350052","350063","2","855"
"350105","350256","5","1752"
"350134","350012","20","2833"
"350059","464386","17","1336"
"350119","350115","13","1546"
"350188","350384","19","2434"
"350033","350277","3","2574"
"350021","350019","12","142"
"350076","350227","7","3399"
"350046","350220","6","2067"
"350184","350279","4","2754"
"464386","350263","7","1193"
"350147","350021","1","2654"
"350094","350366","13","2397"
"350028","350206","2","1843"
"350161","350269","9","504"
"350168","350148","15","270"
"350102","350156","9","176"
"350146","350198","3","2808"
"350187","350317","1","1292"
"350036","350262","2","121"
"350194","350189","10","407"
"433648","350103","18","3559"
"350038","350373","7","1704"
"350037","650417","18","84"
"350023","350318","18","2947"
"350022","350168","8","2924"
"350018","350306","17","1202"
"350160","350209","13","2377"
"350025","350099","14","2272"
"350084","350099","12","2305"
"350086","350122","8","2691"
"350017","350354","2","1807"
"350110","350277","11","2899"
"350158","350165","11","4316"
"397902","350089","8","658"
"350143","350154","17","2069"
"350005","350349","18","3323"
"350108","350094","20","3267"
"350116","350039","16","68"
"350138","350142","4","3014"
"350030","350017","16","2702"
"350072","350360","14","2756"
"350167","350298","14","3125"
"350109","350098","1","1521"
"350006","350080","11","1989"
"350171","350186","14","22"
"350019","350254","13","1482"
"350063","350364","17","3"
"350098","350204","5","1758"
"350011","350390","17","3062"
"350120","350305","17","314"
"350069","350298","9","2676"
"350186","350383","4","825"
"350177","397902","5","1665"
"350082","350263","9","691"
"350172","350170","11","2029"
"350139","350258","16","2458"
"350074","350279","3","1054"
"350129","350202","1","2649"
"350067","350060","16","3037"
"350107","350248","16","1908"
"350128","350163","3","3553"
"350089","350094","13","615"
"350170","350332","10","1534"
"350155","350147","8","139"
"350027","350018","18","2161"
"350198","350004","4","1037"
"350140","350134","2","215"
"350175","350054","20","3468"
"350106","350229","20","2058"
"350008","350321","10","374"
"350040","350376","7","2186"
"350131","350378","7","3009"
"491615","350031","19","445"
"350124","350119","11","1908"
"350099","350161","7","438"
"350085","350191","18","1795"
"350013","357758","3","440"
"350004","350007","17","2714"
"350050","350302","4","2250"
"350035","350381","4","1232"
"350193","350220","13","1987"
"350075","350005","2","1824"
"350185","350202","5","2275"
"350125","350126","11","219"
"350068","350179","1","630"
"576832","350251","15","2207"
"350173","350067","8","2047"
"350014","350094","20","1523"
"350141","350142","5","2849"
"350136","350143","6","2585"
"350156","350198","10","55"
"350148","350275","13","745"
"350057","350001","16","2835"
"350112","350382","8","3259"
"350169","350179","10","686"
"350182","350251","11","495"
"350015","350300","4","3142"
"350081","350122","13","2746"
"350115","350128","14","4333"
"350114","350332","13","2321"
"388018","350191","20","1271"
"350126","350287","5","543"
"350071","350070","20","1068"
"350044","350342","6","2056"
"350165","350083","17","1411"
"350032","350185","8","2325"
"350055","350197","29","3089"
"350060","350134","3","1964"
"350162","350021","2","3474"
"350111","350251","14","1093"
"350133","350158","19","2804"
"350054","350013","6","1259"
"350058","350242","9","3320"
"350009","350210","2","411"
"350153","350130","12","2645"
"350041","350084","10","1850"
"350192","350190","8","24"
"350062","350353","2","2887"
"350113","350397","18","2489"
"489312","350233","10","1242"
"350042","350255","20","2928"
"350150","350159","13","527"
"350026","350337","16","2588"
"350091","350303","16","1209"
"350195","350208","10","1141"
"350189","350242","7","2307"
"350080","350238","5","681"
"350002","350249","19","2864"
"350039","350315","18","5131"
"350052","576832","9","1821"
"350105","350287","15","2244"
"350134","350277","4","636"
"350059","576832","17","1989"
"350119","350211","15","2321"
"350188","388018","11","937"
"350033","350158","26","1520"
"350021","350361","2","416"
"350076","350248","1","3116"
"350046","350225","1","2762"
"350184","388018","19","3145"
"464386","350336","4","156"
"350147","350279","5","1553"
"350094","350001","13","2183"
"350028","350398","18","2966"
"350161","350396","10","3166"
"350168","350202","12","1489"
"350102","350283","22","3310"
"350146","350204","20","1187"
"350187","350390","16","2678"
"350036","350312","30","3736"
"350194","350274","6","193"
"433648","350038","8","2914"
"350038","350392","7","948"
"350037","350043","3","619"
"350023","350372","4","2124"
"350022","350176","7","2330"
"350018","350014","3","3204"
"350160","350245","4","2262"
"350025","350195","19","1597"
"350084","350207","18","1442"
"350086","350272","20","3020"
"350017","350008","15","2855"
"350110","350300","11","1046"
"350158","350150","2","1636"
"397902","350091","1","1428"
"350143","350155","18","957"
"350005","350272","39","5031"
"350108","350275","13","524"
"350116","350208","8","2355"
"350138","350119","20","396"
"350030","350113","9","2683"
"350072","350371","19","2250"
"350167","350160","11","4941"
"350109","350033","10","2468"
"350006","350272","17","3195"
"350171","350209","6","661"
"350019","350058","4","1369"
"350063","350072","5","2278"
"350098","350104","20","288"
"350011","350013","12","1293"
"350120","350308","9","1662"
"350069","350325","10","1095"
"350186","350006","19","2615"
"350177","350042","11","1717"
"350082","350267","6","336"
"350172","350243","17","1609"
"350139","350270","3","2310"
"350074","350288","18","4787"
"350129","350137","20","988"
"350067","350018","13","2293"
"350107","350221","15","2350"
"350128","350117","4","257"
"350089","350048","3","1042"
"350170","350159","18","2863"
"350155","350243","4","3381"
"350027","350022","7","3479"
"350198","350377","17","1502"
"350140","350088","1","3077"
"350175","350127","15","1914"
"350106","350110","2","1941"
"350008","350006","2","2793"
"350040","350378","15","2526"
"350131","350128","8","2575"
"491615","350277","12","1377"
"350124","350265","20","325"
"350099","350365","12","2428"
"350085","350091","18","2920"
"350013","350021","14","239"
"350004","350080","18","557"
"350050","350064","17","1808"
"350035","350239","9","888"
"350193","350370","3","1088"
"350075","350078","7","1013"
"350185","350179","4","1432"
"350125","350111","4","2021"
"350068","350060","12","1272"
"576832","350055","19","991"
"350173","350140","17","3164"
"350014","350013","1","1970"
"350141","350150","15","2600"
"350136","350139","5","1219"
"350156","350200","8","506"
"350148","350152","13","1189"
"350057","350055","2","448"
"350112","350336","12","3372"
"350169","350156","1","2492"
"350182","350264","19","78"
"350015","350343","11","2437"
"350081","350080","13","2624"
"350115","350105","3","2911"
"350114","350374","18","2907"
"388018","350168","20","4615"
"350126","350308","18","25"
"350071","350316","6","1465"
"350044","350349","11","3102"
"350165","350133","17","1422"
"350032","350219","7","2237"
"350055","350155","2","2772"
"350060","350015","2","811"
"350162","350117","13","3116"
"350111","350036","2","1122"
"350133","350226","6","1523"
"350054","350205","35","2106"
"350058","350273","9","2919"
"350009","350175","18","1609"
"350153","350088","7","2025"
"350041","350042","6","1855"
"350192","350282","1","4"
"350062","350234","2","1733"
"350113","433648","3","955"
"489312","350206","7","101"
"350042","350265","11","2254"
"350150","350040","1","1102"
"350026","350110","4","2773"
"350091","350305","29","4271"
"350195","350209","6","2703"
"350189","350276","15","2942"
"350080","350073","8","468"
"350002","350250","17","3453"
"350039","350035","26","2204"
"350052","350048","18","1131"
"350105","350091","4","2633"
"350134","350135","11","2731"
"350137","350378","18","195"
"350119","350361","18","1523"
"350188","489312","18","2523"
"350033","350027","14","1187"
"350021","350023","20","2741"
"350076","350278","13","992"
"350046","350276","17","927"
"350184","350179","2","3176"
"464386","491615","16","89"
"350147","350125","20","2485"
"350094","350097","11","1157"
"350028","350033","2","833"
"350161","350319","11","885"
"350168","350352","5","2713"
"350102","350099","20","1530"
"350146","350220","4","1808"
"350187","576832","12","1003"
"350036","350314","14","2363"
"350194","350347","7","1160"
"433648","350334","7","3081"
"350038","350035","13","3015"
"350037","350128","12","94"
"350023","350026","13","844"
